Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/Bundle-RDC04b.json	12406	5	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	27	15	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDC05.json	10006	4	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	21	14	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDC05b.json	12083	4	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	26	16	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDD01.json	40421	5	5	0	0	0	0	0	1	14	0	0	0	0	0	0	0	0	0	0	73	52	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDD01b.json	42498	6	5	0	0	0	0	0	1	15	0	0	0	0	0	0	0	1	0	0	77	42	0	0	0	0	0	1
fsh-generated/resources/Bundle-RDD02.json	51177	6	6	0	0	0	0	0	1	15	0	0	0	0	0	0	0	0	0	0	87	48	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDD02b.json	53254	6	7	0	1	0	0	0	2	16	0	0	0	0	0	0	0	0	0	0	91	51	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDD03.json	21893	5	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	41	24	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDD03b.json	23970	4	4	0	1	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	45	24	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDE01.json	24086	5	4	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	45	26	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDE01b.json	26163	5	3	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	49	30	0	0	0	0	0	1
fsh-generated/resources/Bundle-RDF01.json	14683	4	3	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	28	18	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDF01b.json	16760	5	4	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	34	18	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDF02.json	10379	3	5	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	22	15	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDF02b.json	12456	5	5	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	26	17	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDF03.json	10250	3	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	21	14	0	0	0	0	0	0
fsh-generated/resources/Bundle-RDF03b.json	10255	4	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	21	18	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ch-vacd-basic-immunization-cs.json	11403	4	0	0	1	0	0	0	0	16	0	0	1	0	0	0	0	0	0	0	30	2540	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-ch-vacd-clinical-decision-support-event-cs.json	1983	3	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	13	81	0	0	0	2	0	0
fsh-generated/resources/CodeSystem-ch-vacd-entry-conflict-cs.json	1107	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	12	72	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ch-vacd-exposure-risks-cs.json	1577	4	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	13	55	0	0	0	3	0	0
